Player,Squad,Comp,Pos,Age,Min,90s,OffScore_abs,OffBand,MidScore_abs,MidBand,DefScore_abs,DefBand,RawScore,MainScore,MainBand
Lois Diony,Angers,fr Ligue 1,FW,29,506,5.6,328.1467307202601,Solid Squad Player,,,,,328.1467307202601,350.7,Solid Squad Player
Edan Diop,Monaco,fr Ligue 1,DF,17,223,2.5,,,,,,,,,Below Big-5 Level
Issa Diop,Fulham,eng Premier League,DF,25,2012,22.4,,,,,640.1034522670722,Top Starter,640.1034522670722,653.3,Top Starter
Sofiane Diop,Nice,fr Ligue 1,Off_MF,22,1228,13.6,521.2357627009477,Top Starter,,,,,521.2357627009477,537.9,Top Starter
Sofiane Diop,Monaco,fr Ligue 1,Off_MF,22,65,0.7,,,,,,,,,Below Big-5 Level
Axel Disasi,Monaco,fr Ligue 1,DF,24,3330,37.0,,,,,595.7116563502993,Top Starter,595.7116563502993,488.5,Top Starter
Tiago Djaló,Lille,fr Ligue 1,DF,22,2017,22.4,,,,,541.5781428152977,Top Starter,541.5781428152977,392.2,Solid Squad Player
Djené,Getafe,es La Liga,DF,30,2840,31.6,,,,,492.8573976465104,Top Starter,492.8573976465104,371.5,Solid Squad Player
Moussa Djenepo,Southampton,eng Premier League,DF,24,710,7.9,,,,,607.3298705712438,Top Starter,607.3298705712438,590.6,Top Starter
Koffi Djidji,Torino,it Serie A,DF,29,2424,26.9,,,,,552.4070441302399,Top Starter,552.4070441302399,453.8,Top Starter
Alexander Djiku,Strasbourg,fr Ligue 1,DF,27,2677,29.7,,,,,776.5894981332981,World Class,776.5894981332981,810.4,World Class
Berat Djimsiti,Atalanta,it Serie A,DF,29,1797,20.0,,,,,630.0030069472166,Top Starter,630.0030069472166,597.8,Top Starter
Moussa Djitte,Ajaccio,fr Ligue 1,FW,22,136,1.5,,,,,,,,,Below Big-5 Level
Alan Do Marcolino,Rennes,fr Ligue 1,FW,20,19,0.2,,,,,,,,,Below Big-5 Level
Ritsu Doan,Freiburg,de Bundesliga,Off_MF,24,2424,26.9,460.4892994506697,Top Starter,,,,,460.4892994506697,488.1,Top Starter
Dodô,Fiorentina,it Serie A,DF,23,2331,25.9,,,,,471.43886010847535,Top Starter,471.43886010847535,303.5,Solid Squad Player
Danilho Doekhi,Union Berlin,de Bundesliga,DF,24,2216,24.6,,,,,545.6910124217591,Top Starter,545.6910124217591,441.3,Top Starter
Matt Doherty,Tottenham,eng Premier League,DF,30,667,7.4,,,,,577.2527783562741,Top Starter,577.2527783562741,533.0,Top Starter
Matt Doherty,Atlético Madrid,es La Liga,DF,30,18,0.2,,,,,,,,,Below Big-5 Level
Josh Doig,Hellas Verona,it Serie A,DF,20,1354,15.0,,,,,378.7190404125714,Solid Squad Player,378.7190404125714,131.4,Below Big-5 Level
Jeremy Doku,Rennes,fr Ligue 1,Off_MF,20,1291,14.3,728.9263798314885,Top Starter,,,,,728.9263798314885,790.7,World Class
Kasper Dolberg,Sevilla,es La Liga,FW,24,197,2.2,,,,,,,,,Below Big-5 Level
Kasper Dolberg,Hoffenheim,de Bundesliga,FW,24,402,4.5,,,,,,,,,Below Big-5 Level
Carlos Dominguez,Celta Vigo,es La Liga,DF,21,108,1.2,,,,,,,,,Below Big-5 Level
Nicolás Domínguez,Bologna,it Serie A,MF,24,2300,25.6,,,613.0805326679578,Top Starter,,,613.0805326679578,674.6,Top Starter
John Donald,Elche,es La Liga,Def_MF,21,1092,12.1,,,,,555.5716406149787,Top Starter,555.5716406149787,365.7,Solid Squad Player
Giulio Donati,Monza,it Serie A,DF,32,422,4.7,,,,,,,,,Below Big-5 Level
Kyliane Dong,Troyes,fr Ligue 1,Off_MF,17,213,2.4,,,,,,,,,Below Big-5 Level
Jordan Dongmo,Troyes,fr Ligue 1,MF,21,20,0.2,,,,,,,,,Below Big-5 Level
Niklas Dorsch,Augsburg,de Bundesliga,Def_MF,24,483,5.4,,,,,744.0426917256185,Top Starter,744.0426917256185,602.5,Top Starter
Jodel Dossou,Clermont Foot,fr Ligue 1,Off_MF,30,258,2.9,,,,,,,,,Below Big-5 Level
Lohann Doucet,Nantes,fr Ligue 1,MF,19,91,1.0,,,,,,,,,Below Big-5 Level
Abdoulaye Doucouré,Everton,eng Premier League,Off_MF,29,1533,17.0,453.1739677803773,Top Starter,,,,,453.1739677803773,496.6,Top Starter
Cheick Doucouré,Crystal Palace,eng Premier League,MF,22,2769,30.8,,,448.7769780028837,Top Starter,,,448.7769780028837,471.8,Top Starter
Siriné Doucouré,Lorient,fr Ligue 1,FW,20,136,1.5,,,,,,,,,Below Big-5 Level
Désiré Doué,Rennes,fr Ligue 1,Off_MF,17,1115,12.4,436.3513224022794,Top Starter,,,,,436.3513224022794,434.6,Top Starter
Guela Doué,Rennes,fr Ligue 1,FW,19,12,0.1,,,,,,,,,Below Big-5 Level
Ismaël Doukouré,Strasbourg,fr Ligue 1,DF,19,2297,25.5,,,,,499.2975372638496,Top Starter,499.2975372638496,317.0,Solid Squad Player
Kamory Doumbia,Reims,fr Ligue 1,Off_MF,19,1155,12.8,479.73205381899777,Top Starter,,,,,479.73205381899777,487.4,Top Starter
Souleyman Doumbia,Angers,fr Ligue 1,DF,25,1790,19.9,,,,,587.172592127981,Top Starter,587.172592127981,473.3,Top Starter
Flynn Downes,West Ham,eng Premier League,MF,23,762,8.5,,,197.69128844943813,Below Big-5 Level,,,197.69128844943813,122.8,Below Big-5 Level
Kami Doyle,Southampton,eng Premier League,MF,16,7,0.1,,,,,,,,,Below Big-5 Level
Cody Drameh,Leeds United,eng Premier League,DF,20,69,0.8,,,,,,,,,Below Big-5 Level
Dion Drena Beljo,Augsburg,de Bundesliga,FW,20,1128,12.5,346.0694537660482,Solid Squad Player,,,,,346.0694537660482,389.5,Solid Squad Player
Dominick Drexler,Schalke 04,de Bundesliga,Off_MF,32,1366,15.2,498.7241183477123,Top Starter,,,,,498.7241183477123,536.6,Top Starter
Domingos Duarte,Getafe,es La Liga,DF,27,2657,29.5,,,,,523.9392920546518,Top Starter,523.9392920546518,431.0,Top Starter
Marvin Ducksch,Werder Bremen,de Bundesliga,FW,28,2852,31.7,539.5420211370831,Top Starter,,,,,539.5420211370831,628.1,Top Starter
Ondrej Duda,Hellas Verona,it Serie A,MF,27,1061,11.8,,,287.70321124324903,Solid Squad Player,,,287.70321124324903,236.0,Solid Squad Player
Ondrej Duda,Köln,de Bundesliga,Off_MF,27,689,7.7,196.86724612655001,Below Big-5 Level,,,,,196.86724612655001,153.4,Below Big-5 Level
Shane Duffy,Fulham,eng Premier League,DF,30,20,0.2,,,,,,,,,Below Big-5 Level
Rémy Dugimont,Auxerre,fr Ligue 1,FW,36,113,1.3,,,,,,,,,Below Big-5 Level
Denzel Dumfries,Inter,it Serie A,DF,26,2218,24.6,,,,,361.0844935415176,Solid Squad Player,361.0844935415176,98.7,Below Big-5 Level
Alfred Duncan,Fiorentina,it Serie A,MF,29,1103,12.3,,,404.1484821272885,Top Starter,,,404.1484821272885,393.0,Solid Squad Player
Lewis Dunk,Brighton,eng Premier League,DF,30,3239,36.0,,,,,538.4601480010987,Top Starter,538.4601480010987,458.8,Top Starter
Jáder Durán,Aston Villa,eng Premier League,FW,18,136,1.5,,,,,,,,,Below Big-5 Level
Pablo Durán,Celta Vigo,es La Liga,MF,21,36,0.4,,,,,,,,,Below Big-5 Level
Julien Duranville,Dortmund,de Bundesliga,Off_MF,16,29,0.3,,,,,,,,,Below Big-5 Level
Hugo Duro,Valencia,es La Liga,FW,22,1385,15.4,201.50741227999882,Solid Squad Player,,,,,201.50741227999882,218.9,Solid Squad Player
Jean-Kevin Duverne,Brest,fr Ligue 1,DF,25,2515,27.9,,,,,585.7917802270356,Top Starter,585.7917802270356,470.9,Top Starter
Paulo Dybala,Roma,it Serie A,Off_MF,28,1739,19.3,823.1876156950559,World Class,,,,,823.1876156950559,948.5,Exceptional
Edin Džeko,Inter,it Serie A,FW,36,1732,19.2,643.070783973938,Top Starter,,,,,643.070783973938,755.8,World Class
Malcolm Ebiowei,Crystal Palace,eng Premier League,Off_MF,18,34,0.4,,,,,,,,,Below Big-5 Level
Festy Ebosele,Udinese,it Serie A,DF,19,411,4.6,,,,,,,,,Below Big-5 Level
Enzo Ebosse,Udinese,it Serie A,DF,23,930,10.3,,,,,611.6319997032163,Top Starter,611.6319997032163,563.7,Top Starter
Tyronne Ebuehi,Empoli,it Serie A,DF,26,1923,21.4,,,,,413.2838116525947,Top Starter,413.2838116525947,195.5,Below Big-5 Level
Éderson,Atalanta,it Serie A,MF,23,2215,24.6,,,455.6805829846304,Top Starter,,,455.6805829846304,462.4,Top Starter
Odsonne Édouard,Crystal Palace,eng Premier League,FW,24,1803,20.0,336.69550650587803,Solid Squad Player,,,,,336.69550650587803,390.8,Solid Squad Player
Samuel Edozie,Southampton,eng Premier League,FW,19,567,6.3,167.8974620151091,Below Big-5 Level,,,,,167.8974620151091,176.2,Below Big-5 Level
Maximilian Eggestein,Freiburg,de Bundesliga,MF,25,2451,27.2,,,395.03704667871034,Solid Squad Player,,,395.03704667871034,380.7,Solid Squad Player
Lilian Egloff,Stuttgart,de Bundesliga,Off_MF,19,241,2.7,,,,,,,,,Below Big-5 Level
Íñigo Eguaras,Almería,es La Liga,MF,30,967,10.7,,,445.029140470534,Top Starter,,,445.029140470534,466.6,Top Starter
Kingsley Ehizibue,Udinese,it Serie A,DF,27,1535,17.1,,,,,548.2256285921736,Top Starter,548.2256285921736,446.0,Top Starter
Kingsley Ehizibue,Köln,de Bundesliga,DF,27,61,0.7,,,,,,,,,Below Big-5 Level
Chidera Ejuke,Hertha BSC,de Bundesliga,FW,24,890,9.9,305.6216542003201,Solid Squad Player,,,,,305.6216542003201,339.6,Solid Squad Player
Albin Ekdal,Spezia,it Serie A,MF,33,1734,19.3,,,413.5617427868667,Top Starter,,,413.5617427868667,405.6,Top Starter
Hugo Ekitike,Paris S-G,fr Ligue 1,FW,20,1155,12.8,452.63853350274604,Top Starter,,,,,452.63853350274604,497.9,Top Starter
Emmanuel Ekong,Empoli,it Serie A,FW,20,20,0.2,,,,,,,,,Below Big-5 Level
Anthony Elanga,Manchester Utd,eng Premier League,FW,20,426,4.7,,,,,,,,,Below Big-5 Level
Alberth Elis,Brest,fr Ligue 1,Off_MF,26,257,2.9,,,,,,,,,Below Big-5 Level
Mikael Ellertsson,Spezia,it Serie A,MF,20,171,1.9,,,,,,,,,Below Big-5 Level
Harvey Elliott,Liverpool,eng Premier League,Off_MF,19,1613,17.9,401.7996202470272,Top Starter,,,,,401.7996202470272,429.4,Top Starter
Elif Elmas,Napoli,it Serie A,FW,22,1627,18.1,434.89043356053253,Top Starter,,,,,434.89043356053253,499.0,Top Starter
Mohamed Elneny,Arsenal,eng Premier League,MF,30,113,1.3,,,,,,,,,Below Big-5 Level
Aritz Elustondo,Real Sociedad,es La Liga,DF,28,1449,16.1,,,,,543.887918451888,Top Starter,543.887918451888,469.2,Top Starter
Nico Elvedi,Gladbach,de Bundesliga,DF,25,2826,31.4,,,,,598.1224218567595,Top Starter,598.1224218567595,538.6,Top Starter
Rodrigo Ely,Almería,es La Liga,DF,28,3155,35.1,,,,,552.7597603432731,Top Starter,552.7597603432731,486.1,Top Starter
Mohamed Elyounoussi,Southampton,eng Premier League,Off_MF,27,2168,24.1,225.71592244925264,Solid Squad Player,,,,,225.71592244925264,198.9,Below Big-5 Level
Adri Embarba,Almería,es La Liga,FW,30,1472,16.4,422.96361168595564,Top Starter,,,,,422.96361168595564,500.5,Top Starter
Adri Embarba,Espanyol,es La Liga,FW,30,35,0.4,,,,,,,,,Below Big-5 Level
Breel Embolo,Monaco,fr Ligue 1,FW,25,1859,20.7,632.218516590572,Top Starter,,,,,632.218516590572,710.2,Top Starter
Emerson,Tottenham,eng Premier League,DF,23,1735,19.3,,,,,632.5966572014873,Top Starter,632.5966572014873,638.9,Top Starter
Youssef En-Nesyri,Sevilla,es La Liga,FW,25,1661,18.5,479.14857852938354,Top Starter,,,,,479.14857852938354,571.9,Top Starter
Julio Enciso,Brighton,eng Premier League,FW,18,806,9.0,671.3394362775168,Top Starter,,,,,671.3394362775168,816.2,World Class
Wataru Endo,Stuttgart,de Bundesliga,MF,29,2922,32.5,,,614.6094750424353,Top Starter,,,614.6094750424353,676.7,Top Starter
Arne Engels,Augsburg,de Bundesliga,MF,18,1440,16.0,,,559.7163613712569,Top Starter,,,559.7163613712569,602.7,Top Starter
Christian Eriksen,Manchester Utd,eng Premier League,MF,30,2048,22.8,,,732.4091685893733,Top Starter,,,732.4091685893733,866.1,World Class
Martin Erlic,Sassuolo,it Serie A,DF,24,2330,25.9,,,,,576.5661906198487,Top Starter,576.5661906198487,498.6,Top Starter
Gonzalo Escalante,Cremonese,it Serie A,MF,29,555,6.2,,,457.70196189176517,Top Starter,,,457.70196189176517,465.2,Top Starter
Gonzalo Escalante,Cádiz,es La Liga,MF,29,1121,12.5,,,525.6746812641551,Top Starter,,,525.6746812641551,578.7,Top Starter
Sergio Escudero,Valladolid,es La Liga,DF,32,1439,16.0,,,,,645.3642326794376,Top Starter,645.3642326794376,663.3,Top Starter
Alfonso Espino,Cádiz,es La Liga,DF,30,3122,34.7,,,,,671.4633816240658,Top Starter,671.4633816240658,713.3,Top Starter
Bernardo Espinosa,Girona,es La Liga,DF,33,1225,13.6,,,,,514.4967485859929,Top Starter,514.4967485859929,412.9,Top Starter
Salvatore Esposito,Spezia,it Serie A,MF,21,971,10.8,,,456.4954985070224,Top Starter,,,456.4954985070224,463.5,Top Starter
Maxime Estève,Montpellier,fr Ligue 1,DF,20,1646,18.3,,,,,668.1708425017528,Top Starter,668.1708425017528,617.5,Top Starter
Pervis Estupiñán,Brighton,eng Premier League,DF,24,2675,29.7,,,,,536.4050577368084,Top Starter,536.4050577368084,454.8,Top Starter
Jonny Evans,Leicester City,eng Premier League,DF,34,1051,11.7,,,,,626.2148587092557,Top Starter,626.2148587092557,626.7,Top Starter
Edu Expósito,Espanyol,es La Liga,Off_MF,25,1160,12.9,439.2847371324724,Top Starter,,,,,439.2847371324724,478.4,Top Starter
Eberechi Eze,Crystal Palace,eng Premier League,Off_MF,24,2636,29.3,579.584408033177,Top Starter,,,,,579.584408033177,662.0,Top Starter
Kimberly Ezekwem,Freiburg,de Bundesliga,DF,21,8,0.1,,,,,,,,,Below Big-5 Level
Nicolás Ezequiel Fernández,Elche,es La Liga,Off_MF,22,514,5.7,386.58593049206456,Solid Squad Player,,,,,386.58593049206456,409.5,Top Starter
Abde Ezzalzouli,Osasuna,es La Liga,FW,20,1504,16.7,371.5726636315798,Solid Squad Player,,,,,371.5726636315798,435.1,Top Starter
Fabinho,Liverpool,eng Premier League,MF,28,2671,29.7,,,415.0685009299535,Top Starter,,,415.0685009299535,425.0,Top Starter
Fábio,Nantes,fr Ligue 1,DF,32,224,2.5,,,,,,,,,Below Big-5 Level
Noah Fadiga,Brest,fr Ligue 1,DF,22,1308,14.5,,,,,649.5280386808372,Top Starter,649.5280386808372,584.3,Top Starter
Wout Faes,Leicester City,eng Premier League,DF,24,2786,31.0,,,,,698.1295040967456,Top Starter,698.1295040967456,764.3,World Class
Wout Faes,Reims,fr Ligue 1,DF,24,270,3.0,,,,,,,,,Below Big-5 Level
Nicolò Fagioli,Juventus,it Serie A,MF,21,1520,16.9,,,542.614162932279,Top Starter,,,542.614162932279,579.6,Top Starter
Romain Faivre,Lorient,fr Ligue 1,Off_MF,24,1246,13.8,647.1691715859557,Top Starter,,,,,647.1691715859557,691.2,Top Starter
Romain Faivre,Lyon,fr Ligue 1,Off_MF,24,300,3.3,,,,,,,,,Below Big-5 Level
Radamel Falcao,Rayo Vallecano,es La Liga,FW,36,616,6.8,236.90777215863727,Solid Squad Player,,,,,236.90777215863727,263.9,Solid Squad Player
Fali,Cádiz,es La Liga,DF,28,1714,19.0,,,,,506.8093687787572,Top Starter,506.8093687787572,398.2,Solid Squad Player
Fallou Fall,Reims,fr Ligue 1,DF,18,32,0.4,,,,,,,,,Below Big-5 Level
Mamadou Fall,Villarreal,es La Liga,DF,19,30,0.3,,,,,,,,,Below Big-5 Level
Davide Faraoni,Hellas Verona,it Serie A,DF,30,1485,16.5,,,,,595.3273194979569,Top Starter,595.3273194979569,533.4,Top Starter
Ansu Fati,Barcelona,es La Liga,FW,19,1393,15.5,667.5702938161742,Top Starter,,,,,667.5702938161742,811.4,World Class
Khalil Fayad,Montpellier,fr Ligue 1,MF,18,718,8.0,,,674.8777690675911,Top Starter,,,674.8777690675911,720.4,Top Starter
Cheikh Faye,Montpellier,fr Ligue 1,FW,23,37,0.4,,,,,,,,,Below Big-5 Level
Federico Fazio,Salernitana,it Serie A,DF,35,1074,11.9,,,,,657.0846864674954,Top Starter,657.0846864674954,648.0,Top Starter
Jacopo Fazzini,Empoli,it Serie A,MF,19,825,9.2,,,375.93913611328486,Solid Squad Player,,,375.93913611328486,354.9,Solid Squad Player
Zouhair Feddal,Valladolid,es La Liga,DF,33,375,4.2,,,,,,,,,Below Big-5 Level
Nabil Fekir,Betis,es La Liga,Off_MF,29,961,10.7,504.51105697933343,Top Starter,,,,,504.51105697933343,563.8,Top Starter
Felipe,Nott'ham Forest,eng Premier League,DF,33,1418,15.8,,,,,818.5934322007146,World Class,818.5934322007146,994.8,Exceptional
Felipe,Atlético Madrid,es La Liga,DF,33,194,2.2,,,,,,,,,Below Big-5 Level
Luiz Felipe,Betis,es La Liga,DF,25,1763,19.6,,,,,738.7411333341074,Top Starter,738.7411333341074,842.0,World Class
João Félix,Chelsea,eng Premier League,FW,22,941,10.5,498.302024772613,Top Starter,,,,,498.302024772613,596.2,Top Starter
João Félix,Atlético Madrid,es La Liga,FW,22,650,7.2,757.8117144293615,World Class,,,,,757.8117144293615,926.2,Exceptional
Ohis Felix Uduokhai,Augsburg,de Bundesliga,DF,24,1450,16.1,,,,,738.1043794287602,Top Starter,738.1043794287602,798.4,World Class
Kiko Femenía,Villarreal,es La Liga,DF,31,1133,12.6,,,,,562.0046387786149,Top Starter,562.0046387786149,503.8,Top Starter
Evan Ferguson,Brighton,eng Premier League,FW,17,950,10.6,665.103479673548,Top Starter,,,,,665.103479673548,808.3,World Class
Lewis Ferguson,Bologna,it Serie A,MF,22,2314,25.7,,,366.9119005303969,Solid Squad Player,,,366.9119005303969,342.7,Solid Squad Player
Bruno Fernandes,Manchester Utd,eng Premier League,Off_MF,27,3316,36.8,653.2546804384484,Top Starter,,,,,653.2546804384484,758.4,World Class
Edimilson Fernandes,Mainz 05,de Bundesliga,DF,26,2437,27.1,,,,,637.7876863406877,Top Starter,637.7876863406877,612.2,Top Starter
Álex Fernández,Cádiz,es La Liga,MF,29,1576,17.5,,,361.93347163917707,Solid Squad Player,,,361.93347163917707,351.1,Solid Squad Player
Carlos Fernández,Real Sociedad,es La Liga,FW,26,631,7.0,286.7470764529588,Solid Squad Player,,,,,286.7470764529588,327.3,Solid Squad Player
Enzo Fernández,Chelsea,eng Premier League,MF,21,1547,17.2,,,637.7235343156217,Top Starter,,,637.7235343156217,734.5,Top Starter
Federico Fernández,Elche,es La Liga,DF,33,90,1.0,,,,,,,,,Below Big-5 Level
Joaquín Fernández,Valladolid,es La Liga,DF,26,2156,24.0,,,,,600.9371344314609,Top Starter,600.9371344314609,578.3,Top Starter
Valery Fernández,Girona,es La Liga,Off_MF,22,967,10.7,292.69761600492194,Solid Squad Player,,,,,292.69761600492194,286.6,Solid Squad Player
Fernando,Sevilla,es La Liga,Def_MF,35,1577,17.5,,,,,674.126702565727,Top Starter,674.126702565727,534.7,Top Starter
Alex Ferrari,Sampdoria,it Serie A,DF,28,868,9.6,,,,,620.3872350604603,Top Starter,620.3872350604603,579.9,Top Starter
Alex Ferrari,Cremonese,it Serie A,DF,28,1007,11.2,,,,,807.2351156440252,World Class,807.2351156440252,926.7,Exceptional
Salvador Ferrer,Spezia,it Serie A,DF,24,136,1.5,,,,,,,,,Below Big-5 Level
Jordan Ferri,Montpellier,fr Ligue 1,MF,30,2738,30.4,,,509.3662924754562,Top Starter,,,509.3662924754562,506.5,Top Starter
Fidel,Elche,es La Liga,Off_MF,32,1714,19.0,384.6634409720911,Solid Squad Player,,,,,384.6634409720911,406.9,Top Starter
Karol Fila,Strasbourg,fr Ligue 1,DF,24,47,0.5,,,,,,,,,Below Big-5 Level
Roberto Firmino,Liverpool,eng Premier League,FW,30,1213,13.5,806.4091204442082,World Class,,,,,806.4091204442082,987.9,Exceptional
Junior Firpo,Leeds United,eng Premier League,DF,25,1368,15.2,,,,,697.3925907367676,Top Starter,697.3925907367676,762.9,World Class
Kilian Fischer,Wolfsburg,de Bundesliga,DF,21,502,5.6,,,,,516.0672254217448,Top Starter,516.0672254217448,386.3,Solid Squad Player
Florian Flick,Schalke 04,de Bundesliga,Def_MF,22,512,5.7,,,,,476.3132887651502,Top Starter,476.3132887651502,232.3,Solid Squad Player
Alexis Flips,Reims,fr Ligue 1,FW,22,1978,22.0,463.19132129714734,Top Starter,,,,,463.19132129714734,510.4,Top Starter
Alessandro Florenzi,Milan,it Serie A,DF,31,203,2.3,,,,,,,,,Below Big-5 Level
Phil Foden,Manchester City,eng Premier League,FW,22,1842,20.5,736.050404075021,Top Starter,,,,,736.050404075021,898.5,World Class
Seko Fofana,Lens,fr Ligue 1,Off_MF,27,3073,34.1,465.8489427152387,Top Starter,,,,,465.8489427152387,470.5,Top Starter
Wesley Fofana,Leicester City,eng Premier League,DF,21,180,2.0,,,,,,,,,Below Big-5 Level
Wesley Fofana,Chelsea,eng Premier League,DF,21,1183,13.1,,,,,695.8040053610549,Top Starter,695.8040053610549,759.8,World Class
Youssouf Fofana,Monaco,fr Ligue 1,MF,23,3086,34.3,,,584.804913809102,Top Starter,,,584.804913809102,604.0,Top Starter
Thomas Foket,Reims,fr Ligue 1,DF,27,1976,22.0,,,,,539.7629162597221,Top Starter,539.7629162597221,389.0,Solid Squad Player
José Fonte,Lille,fr Ligue 1,DF,38,2592,28.8,,,,,518.6079608257108,Top Starter,518.6079608257108,351.3,Solid Squad Player
Pablo Fornals,West Ham,eng Premier League,FW,26,1503,16.7,311.38521631745715,Solid Squad Player,,,,,311.38521631745715,358.6,Solid Squad Player
Emil Forsberg,RB Leipzig,de Bundesliga,Off_MF,30,1482,16.5,530.7098916693654,Top Starter,,,,,530.7098916693654,577.2,Top Starter
Adam Forshaw,Leeds United,eng Premier League,MF,30,479,5.3,,,519.9557924664531,Top Starter,,,519.9557924664531,570.8,Top Starter
Philipp Förster,Bochum,de Bundesliga,Off_MF,27,1309,14.5,612.4626277983858,Top Starter,,,,,612.4626277983858,681.0,Top Starter
Steven Fortes,Lens,fr Ligue 1,DF,30,7,0.1,,,,,,,,,Below Big-5 Level
Timothy Fosu-Mensah,Leverkusen,de Bundesliga,DF,24,191,2.1,,,,,,,,,Below Big-5 Level
Dimitri Foulquier,Valencia,es La Liga,DF,29,1738,19.3,,,,,448.3777360640531,Top Starter,448.3777360640531,286.4,Solid Squad Player
Juan Foyth,Villarreal,es La Liga,DF,24,1958,21.8,,,,,701.1095576412557,Top Starter,701.1095576412557,770.0,World Class
Raphael Framberger,Augsburg,de Bundesliga,DF,26,176,2.0,,,,,,,,,Below Big-5 Level
Bartol Franjić,Wolfsburg,de Bundesliga,MF,22,227,2.5,,,,,,,,,Below Big-5 Level
Przemysław Frankowski,Lens,fr Ligue 1,DF,27,2833,31.5,,,,,611.2503037718508,Top Starter,611.2503037718508,516.2,Top Starter
Ryan Fraser,Newcastle Utd,eng Premier League,FW,28,313,3.5,,,,,,,,,Below Big-5 Level
Davide Frattesi,Sassuolo,it Serie A,MF,22,2873,31.9,,,430.03480147811797,Top Starter,,,430.03480147811797,427.9,Top Starter
Oscar Fraulo,Gladbach,de Bundesliga,FW,18,8,0.1,,,,,,,,,Below Big-5 Level
Fred,Manchester Utd,eng Premier League,MF,29,1249,13.9,,,788.5355657805932,World Class,,,788.5355657805932,944.1,Exceptional
Ryan Fredericks,Bournemouth,eng Premier League,DF,29,533,5.9,,,,,347.9870002862867,Solid Squad Player,347.9870002862867,94.3,Below Big-5 Level
Iván Fresneda,Valladolid,es La Liga,DF,17,1743,19.4,,,,,642.586527143174,Top Starter,642.586527143174,658.0,Top Starter
Remo Freuler,Nott'ham Forest,eng Premier League,Def_MF,30,2161,24.0,,,,,556.80722732552,Top Starter,556.80722732552,367.4,Solid Squad Player
Michael Frey,Schalke 04,de Bundesliga,FW,28,868,9.6,286.13192685367613,Solid Squad Player,,,,,286.13192685367613,315.6,Solid Squad Player
Marco Friedl,Werder Bremen,de Bundesliga,DF,24,2594,28.8,,,,,825.2225826146496,World Class,825.2225826146496,960.1,Exceptional
Marvin Friedrich,Gladbach,de Bundesliga,DF,26,1248,13.9,,,,,526.6744793928202,Top Starter,526.6744793928202,406.0,Top Starter
