Season,Squad,Min_squad,90s_squad,Age_squad_mean,NumPlayers_squad,OffScore_squad,MidScore_squad,DefScore_squad,IntensityScore_squad,OverallScore_squad,Comp
2024-2025,Newcastle Utd,37816.0,420.3,27.792846943092872,24,590.3882957697839,592.2397222573626,580.2573505770437,573.6736607893616,587.6284562013967,eng Premier League
2024-2025,Nice,34349.0,381.6,26.886733238231095,31,572.7511386846933,520.9677455884057,679.8284686198767,639.5829515927757,591.1824509643252,fr Ligue 1
2024-2025,Nott'ham Forest,37488.0,416.6,26.479435995865938,22,468.6570699990964,559.4731664607751,635.5963184232565,574.617232146201,554.5755182943759,eng Premier League
2024-2025,Osasuna,38235.0,424.9,27.909586481219467,25,387.58528084400007,441.0994430172063,557.535090526009,543.2704206604104,462.07327146240505,es La Liga
2024-2025,Paris S-G,33705.0,374.3999999999999,23.941468266498266,28,779.4277319846158,701.2819715184211,646.5883066883652,647.612386643719,709.0993367304674,fr Ligue 1
2024-2025,Parma,39517.0,439.20000000000005,24.545203330212313,32,343.1015989015733,443.67748296224045,508.3255881014372,499.67042927677295,431.7015566550836,it Serie A
2024-2025,RB Leipzig,34739.0,385.79999999999995,25.77765911511558,28,505.6723269586168,449.15932214010746,596.3231798787009,595.4426660569399,517.0516096591417,de Bundesliga
2024-2025,Rayo Vallecano,37719.0,419.2,30.039292244175762,26,373.79902492399503,449.6381625437927,615.4335352480872,577.0692225829509,479.62357423862494,es La Liga
2024-2025,Real Madrid,37683.0,418.6,27.405740944903066,30,657.7704719775759,687.7840059474462,582.4897733680682,597.0934452357633,642.6814170976968,es La Liga
2024-2025,Real Sociedad,37236.0,413.8,25.70364620222682,29,392.85984311978604,456.46403688056245,614.2239745582046,599.5187915991232,487.84928485285104,es La Liga
2024-2025,Reims,33615.0,373.6,24.989250463599927,34,383.3332523788852,463.2312566794013,600.8618192591823,553.93941206124,482.47544277248966,fr Ligue 1
2024-2025,Rennes,35815.0,397.9,25.65010145417653,33,469.09255140178504,549.3391973123921,647.1319635727722,610.1589154141343,555.1879040956497,fr Ligue 1
2024-2025,Roma,37891.0,420.80000000000007,26.993454910136972,27,480.20908368476114,478.1974723933569,543.1698481490304,534.9293954337418,500.52546807571616,it Serie A
2024-2025,Saint-Étienne,33395.0,371.1,26.26605810941547,32,490.21725512344875,490.1440172915917,674.6911603057781,591.0359633120935,551.6841442402729,fr Ligue 1
2024-2025,Sevilla,37598.0,418.0,26.419761898200456,35,382.4955672305041,562.9828668834407,659.913562596469,604.8509842112584,535.1306655701379,es La Liga
2024-2025,Southampton,37788.0,419.90000000000003,25.585046278957787,35,250.14834250600754,461.7677253232567,554.2079667581281,536.156404232573,422.0413448624641,eng Premier League
2024-2025,St. Pauli,33876.0,376.20000000000005,27.352706931160707,28,333.9684483144482,468.2396404204673,597.080635551585,556.2371125224556,466.4295747621668,de Bundesliga
2024-2025,Strasbourg,32563.0,362.0,21.449252678601418,28,516.0969029471496,596.5970316416527,599.4753180222609,551.7351524249369,570.7230842036878,fr Ligue 1
2024-2025,Stuttgart,33999.0,377.7,25.34446013118033,28,578.1292366145999,683.2115503212278,663.1891905031886,595.5226774675692,641.5099924796722,de Bundesliga
2024-2025,Torino,37047.0,411.50000000000006,27.183372582001684,28,338.1165797761987,342.8681457677695,527.3561564379852,480.1977400903677,402.78029399398446,it Serie A
2024-2025,Tottenham,37791.0,419.90000000000003,25.398486412108706,31,537.8799364399605,472.42167870419973,611.0926228292926,603.240612182122,540.464745991151,eng Premier League
2024-2025,Toulouse,33721.0,374.7,25.610168737581922,27,428.84812613593516,549.4065846395704,626.0927485424761,590.8372901556197,534.7824864393273,fr Ligue 1
2024-2025,Udinese,37518.0,416.8,27.20360105580694,31,384.49518684815786,418.38140972338726,605.4953795905041,551.6599058766151,469.4573253873497,it Serie A
2024-2025,Union Berlin,32771.0,364.2,28.007832281042575,28,360.11340437464315,369.7949919772496,624.5427154352751,582.59501455568,451.483703929056,de Bundesliga
2024-2025,Valencia,38035.0,422.5,26.36363407337427,32,391.7785995753935,533.0320351441866,613.9192680823184,564.7193837891436,512.9099676006327,es La Liga
2024-2025,Valladolid,37414.0,415.8,25.899295696845826,37,336.76521406488854,422.7902239735028,587.460430581753,522.9545012460087,449.0052895400481,es La Liga
2024-2025,Venezia,37951.0,421.7,25.873017394491278,36,278.71609982812305,427.5870781658537,558.1134373929527,528.395724485692,421.47220512897655,it Serie A
2024-2025,Villarreal,36887.0,409.80000000000007,27.161603123813652,27,592.578239594157,519.4398935722667,584.8911145172721,573.2025523952557,565.6364158945653,es La Liga
2024-2025,Werder Bremen,33965.0,377.20000000000005,27.967919917562195,23,517.1957770534841,522.1657812730004,617.885828315659,581.541389085531,552.4157955473812,de Bundesliga
2024-2025,West Ham,38448.0,427.3,28.610758569342227,27,441.5367383133583,468.6762103187738,654.7635556493693,597.7670648358094,521.6588347605006,eng Premier League
2024-2025,Wolfsburg,31668.0,352.0,25.48599532651257,24,477.587285167801,506.3493804319488,573.5844339011725,554.7976387794407,519.1736998336409,de Bundesliga
2024-2025,Wolves,37832.0,420.4,28.46695429418903,32,530.433956835047,440.1715503848801,629.517162221828,597.287514270932,533.3742231472517,eng Premier League
2025-2026,Alavés,37805.0,420.3,27.730947600599496,28,395.45407570771386,542.6744073803648,563.0219352271148,599.9168614192387,500.3834727717311,es La Liga
2025-2026,Angers,32606.0,362.2,26.827023959260053,28,283.62064206568965,418.548324276444,622.9351415772132,539.6953274226105,441.70136930644895,fr Ligue 1
2025-2026,Arsenal,37824.0,420.09999999999997,26.316896187950846,25,507.6657911934394,600.0797095202367,591.6062374669252,587.221390070639,566.4505793935338,eng Premier League
2025-2026,Aston Villa,37658.0,418.5,28.48435745269713,29,457.8311117965903,635.9299969651121,535.8140258833574,524.531979942829,543.1917115483533,eng Premier League
2025-2026,Atalanta,37244.0,413.8,27.226567454083234,25,567.34782797174,531.8124804716549,573.943375519394,585.0854490646987,557.7012279875963,it Serie A
2025-2026,Athletic Club,37626.0,418.00000000000006,27.98946346394275,29,393.6090414448106,531.9392604331067,624.9941363004832,603.5595316655161,516.8474793928002,es La Liga
2025-2026,Atlético Madrid,38171.0,424.1,27.677931225734884,35,540.8570882843196,538.2478560956295,604.5696246009506,601.4082560673646,561.2248563269666,es La Liga
2025-2026,Augsburg,33862.0,376.3,26.59672198925049,28,400.7491480456828,432.3253262272677,607.7935417090291,566.4333459868593,480.2893386606599,de Bundesliga
2025-2026,Auxerre,33022.0,366.79999999999995,25.45157636512311,29,326.85527547991586,504.2797284819691,645.4514309677651,587.5727462923483,492.19547830988336,fr Ligue 1
2025-2026,Barcelona,37761.0,419.40000000000003,25.222449737414458,29,739.5061293556478,729.2294806583212,616.5244037755849,598.974710053456,695.0866712631846,es La Liga
2025-2026,Bayern Munich,33746.0,374.7,27.685251543678508,31,847.7872850904696,712.8580893651923,573.1573379420729,596.2758369770164,711.2675707992449,de Bundesliga
2025-2026,Betis,37774.0,419.6,28.763647642679896,28,472.4474762548806,598.8408685436672,591.4112017492295,592.5358426797258,554.2331821825924,es La Liga
2025-2026,Bologna,37190.0,413.3,27.00260626831021,27,365.3620135712961,427.4299018131851,591.6947192824449,550.3453226672453,461.4955448889753,it Serie A
2025-2026,Bournemouth,36036.0,401.0,25.26490986019132,25,425.2957778731486,500.52069144340066,671.5262986409618,621.490353377853,532.4475893191703,eng Premier League
2025-2026,Brentford,37808.0,420.0,25.91841858082145,26,437.5597603982497,536.5703642313281,582.6687134319906,582.2910670642535,518.9329460205228,eng Premier League
2025-2026,Brest,33126.0,368.1,26.823719033232628,25,427.8332157766856,381.36031881188114,611.6334690141756,597.5522122038865,473.6090012009142,fr Ligue 1
2025-2026,Brighton,38035.0,422.40000000000003,26.75213103794083,29,418.6432410618112,517.8397140915282,622.7227259958652,602.1400060881589,519.7352270497348,eng Premier League
2025-2026,Burnley,38289.0,425.09999999999997,27.49886651518713,28,342.09304730323703,438.4925881941163,594.633120984331,547.2419776205866,458.40625216056145,eng Premier League
2025-2026,Cagliari,34856.0,387.0999999999999,25.215430295331853,29,339.29295248352,437.5180871905846,573.4954241787848,521.2995602597321,450.1021546176298,it Serie A
2025-2026,Celta Vigo,38802.0,431.00000000000006,26.40851069533051,30,440.93677338361397,536.1428826527839,550.8064645794913,509.19671643637025,509.2953735386297,es La Liga
2025-2026,Chelsea,37317.0,414.8,24.53710070231083,28,462.88991096667314,581.3774757080507,637.1024148025449,591.7623575570876,560.4566004924229,eng Premier League
2025-2026,Como,37714.0,419.1,26.12149031379416,24,431.93228827205934,651.6030670797427,578.5683083447936,574.2330715641891,554.034554565532,it Serie A
2025-2026,Cremonese,40726.0,452.4,28.556652740231012,32,336.0658331000618,418.83817422055495,533.066689702025,485.5833160678932,429.32356567421385,it Serie A
2025-2026,Crystal Palace,38494.0,427.70000000000005,26.52761469319894,28,306.5722188348161,547.4641404465281,676.6089658114165,583.9990792727868,510.2151083642536,eng Premier League
2025-2026,Dortmund,33753.0,375.0,26.655052884188073,26,621.7001518867967,525.6430972611099,594.2238471075514,583.9008980620844,580.522365418486,de Bundesliga
2025-2026,Eint Frankfurt,33788.0,375.6000000000001,25.211897715165144,29,509.3226452211747,421.1563193291965,669.5909853240247,561.3825069690216,533.3566499581319,de Bundesliga
2025-2026,Elche,35329.0,392.7,27.525504404660413,30,417.2689844536916,455.7570645960025,644.0209265790925,571.3755311652637,505.68232520959555,es La Liga
2025-2026,Espanyol,37733.0,419.0,28.369352921195652,25,393.61810127993385,343.5511975538259,609.9465826206198,545.1277998599613,449.0386271514599,es La Liga
2025-2026,Everton,37961.0,421.8,27.710570045119407,22,384.7447031284795,595.3733891876801,602.5911781540074,622.7023467359039,527.569756823389,eng Premier League
2025-2026,Fiorentina,37648.0,418.40000000000003,27.197461509775717,32,331.31744895064844,519.7919963162379,547.7576030097104,500.7150153274535,466.2890160921989,it Serie A
2025-2026,Freiburg,33562.0,372.9,27.228180607674613,25,404.9190972706778,470.194785861211,553.4043881151625,537.9114404771055,476.1727570823505,de Bundesliga
2025-2026,Fulham,38026.0,422.40000000000003,28.99682585599326,23,363.4703742328481,485.9094708832679,661.113521078344,555.9766253947233,503.49778873148665,eng Premier League
2025-2026,Genoa,37285.0,413.90000000000003,26.557728926142655,34,368.4403297305157,477.5490397896167,533.3014175203916,560.9185211992807,459.76359568017466,it Serie A
2025-2026,Getafe,37564.0,417.20000000000005,28.91162672242775,33,285.21958785456985,520.5459447457075,656.816820824286,576.6936023364461,487.5274511415211,es La Liga
2025-2026,Girona,38053.0,423.00000000000006,27.71259047920959,31,384.6909586576908,425.05764279269306,641.3806098694345,559.5966881488431,483.7097371066061,es La Liga
2025-2026,Gladbach,33825.0,375.7,26.435400325588283,28,421.8806150674415,503.2188469354605,625.5419663931093,567.3702891210777,516.8804761320038,de Bundesliga
2025-2026,Hamburger SV,33808.0,375.8,26.352207380575052,32,344.33147413621816,577.5108449210067,660.4513930426764,543.6943795134808,527.4312373666338,de Bundesliga
2025-2026,Heidenheim,34003.0,377.7,27.0170107640727,30,430.91316432657214,456.48415464222927,604.688760044975,552.3400125541767,497.36202633792544,de Bundesliga
2025-2026,Hellas Verona,36030.0,400.29999999999995,26.958953145022004,32,297.93925748155067,446.8483541639951,642.4253336171688,598.3416655036007,462.40431508757155,it Serie A
2025-2026,Hoffenheim,33439.0,371.59999999999997,26.838517399826483,25,516.6578596554656,586.9632721828549,675.5209158994413,635.3572144984975,593.0473492459206,de Bundesliga
2025-2026,Inter,37758.0,419.40000000000003,29.627569931082412,29,581.0187641188701,736.2440607536156,549.7131152022451,578.9833205414002,622.3253133582435,it Serie A
2025-2026,Juventus,37912.0,421.1,26.317364336993244,25,584.8037494387955,612.1403919699937,529.9322383216652,590.3598011749051,575.6254599101516,it Serie A
2025-2026,Köln,33814.0,375.3,25.42928166968071,27,544.3330634572682,470.95651135502715,593.3967465273605,538.2680826854843,536.2287737798853,de Bundesliga
2025-2026,Lazio,37923.0,421.40000000000003,28.159961320475972,30,360.92127866027784,478.11614891395976,527.3003767167608,518.141190999276,455.4459347636661,it Serie A
2025-2026,Le Havre,33644.0,373.9,27.03362066403115,31,361.74092486711254,398.9409632756783,619.6855451039162,577.4294501922018,460.1224777489024,fr Ligue 1
2025-2026,Lecce,37520.0,417.0,25.899997314210513,29,270.80356627280554,426.6602936623969,615.4509892063569,569.4091352894186,437.63828304718646,it Serie A
2025-2026,Leeds United,37883.0,420.9,27.181023150225695,24,409.3840858624016,491.90339604767394,615.2473852358725,601.8471049486504,505.5116223819827,eng Premier League
2025-2026,Lens,33434.0,371.59999999999997,26.9340536981053,29,597.6641625584475,778.4064431441118,653.4846008946448,639.0609435310321,676.5184021990681,fr Ligue 1
2025-2026,Levante,37958.0,421.6,25.9674524630268,30,401.0261161215626,537.2590119112056,585.410571674361,537.4346481034289,507.8985665690431,es La Liga
2025-2026,Leverkusen,33418.0,371.3,27.043501827417458,26,543.6216314756067,721.8614684826252,586.312617528764,580.0940610922312,617.265239162332,de Bundesliga
2025-2026,Lille,33972.0,377.40000000000003,26.874303058879,30,411.5044909954066,545.8785557544716,600.8266103309983,589.341624039758,519.4032190269588,fr Ligue 1
2025-2026,Liverpool,37976.0,422.0,26.970273330524538,23,510.73381080632737,534.2641361183962,564.8323313111378,569.938840123588,536.6100927452871,eng Premier League
2025-2026,Lorient,33653.0,373.90000000000003,25.99176440591535,27,468.5318737624948,441.7850883901338,552.9191672091018,531.2605474394219,487.7453764539102,fr Ligue 1
2025-2026,Lyon,33688.0,374.0,27.179137153895685,32,555.696466052755,516.2015484638708,553.0607431902627,541.099047347485,541.6529192356295,fr Ligue 1
2025-2026,Mainz 05,33873.0,376.3,29.027986042766393,30,444.5904294496233,493.6217301593458,631.7350239793109,590.790821059482,523.31572786276,de Bundesliga
2025-2026,Mallorca,37761.0,419.80000000000007,28.358311006615995,30,400.2762054779959,552.9605694670357,581.5984949950138,548.7360427280136,511.61175664668184,es La Liga
2025-2026,Manchester City,40921.0,454.69999999999993,25.759868281845108,26,633.4756073011364,570.3558081134224,607.6653749609768,605.3493872218124,603.8322634585119,eng Premier League
2025-2026,Manchester Utd,37758.0,419.59999999999997,26.530363486514904,27,487.28714033377184,640.5841358882977,622.3851889284266,604.2455334873243,583.4188217168321,eng Premier League
2025-2026,Marseille,34591.0,384.2,27.679216475322526,37,610.99291755002,547.9517666470078,614.6508295591165,572.8121818594136,591.1985045853814,fr Ligue 1
2025-2026,Metz,33739.0,375.0,26.765653789700508,33,301.50390209862087,480.1527805444181,643.9904449292058,528.1393138083052,475.2157091907482,fr Ligue 1
2025-2026,Milan,37552.0,417.3,27.654553445382625,25,444.522479232283,633.8512001342505,528.8295967104648,523.7049232111505,535.7344253589994,it Serie A
2025-2026,Monaco,33574.0,373.1,26.35077347365751,31,511.7338156297755,619.3978718116574,670.1054857622847,621.8418345473118,600.4123910679059,fr Ligue 1
2025-2026,Nantes,31751.0,352.9,27.029677800768546,32,354.04093139371435,515.5504076269697,567.0722980172869,547.7520021665723,478.88787901265704,fr Ligue 1
2025-2026,Napoli,39133.0,434.99999999999994,28.56608233460251,28,438.61863504661653,455.5460003432573,546.3256315415457,547.5190655749044,480.16342231047315,it Serie A
2025-2026,Newcastle Utd,37725.0,419.20000000000005,27.15356925115971,26,386.2374272432188,613.536333504922,624.5306712355649,585.6371943612888,541.4348106612352,eng Premier League
2025-2026,Nice,33656.0,373.8,26.088170424525405,36,366.2918989696889,504.66547793402674,637.240552179093,573.5525114770295,502.7326430276028,fr Ligue 1
2025-2026,Nott'ham Forest,37432.0,415.9000000000001,27.684575858120212,30,392.0645805422103,591.5302707918275,623.6437254218575,577.9714732699514,535.7461922519651,eng Premier League
2025-2026,Osasuna,37930.0,421.29999999999995,28.689525048796355,23,377.4288584648034,456.6508940916207,596.0181271479919,560.41548626312,476.69929323480534,es La Liga
2025-2026,Oviedo,37615.0,417.8,28.9124893146647,31,302.3073877940845,454.88204384362956,614.6439344636239,563.3544397964888,457.277788700446,es La Liga
2025-2026,Paris FC,34583.0,384.29999999999995,27.844452948019345,31,415.9927730030163,495.912566744466,595.1514453021312,552.1137769849598,502.35226168320446,fr Ligue 1
2025-2026,Paris S-G,33653.0,374.2,23.896060162808446,28,629.9177113947989,727.6363874602025,549.2536024655612,602.6884274907659,635.6025671068542,fr Ligue 1
2025-2026,Parma,38113.0,423.5,24.46634880605249,31,277.89982757944114,414.1554298596852,536.2050535276409,503.4100211746941,409.4201036555891,it Serie A
2025-2026,Pisa,36443.0,405.0,27.37037423751168,34,246.34698064847274,410.190376303557,602.8201285178397,559.3870048119808,419.7858284899565,it Serie A
2025-2026,RB Leipzig,33780.0,375.3,25.529801114770716,29,587.9622605889259,599.4134217034485,655.0017243048857,609.6480727482891,614.1258021990867,de Bundesliga
2025-2026,Rayo Vallecano,37886.0,421.0,29.34443998163874,27,367.5433973104956,595.4536559813603,673.7353311409998,569.1476952674838,545.5774614776186,es La Liga
2025-2026,Real Madrid,37660.0,418.59999999999997,26.088174185663423,35,626.7217109199551,603.7795930254656,532.3006088870345,600.7874140652902,587.6006376108184,es La Liga
2025-2026,Real Sociedad,37686.0,418.9,26.296460247916222,34,481.61968944533766,526.5683528145721,657.9714724801961,594.9645393429261,555.3865049133686,es La Liga
2025-2026,Rennes,33710.0,374.4,26.490109596364608,32,565.1362207264576,577.0382947148726,624.1223035290149,580.5495935017884,588.7656063234484,fr Ligue 1
2025-2026,Roma,37309.0,414.7,27.010982858127317,28,542.9450144562984,531.5585346213502,620.4547124713757,615.6095480571466,564.9860871830082,it Serie A
2025-2026,Saint-Étienne,327.0,3.6,28.4,1,,,,,,fr Ligue 1
2025-2026,Sassuolo,38445.0,427.20000000000005,26.6039195744015,33,402.6019711153073,373.35602319240576,545.5163184611587,500.66492831983015,440.4914375896239,it Serie A
2025-2026,Sevilla,37304.0,414.3,27.36499546217101,31,352.56399037666574,502.5862952094009,674.6568643242365,593.2697743132732,509.93571663676767,es La Liga
2025-2026,St. Pauli,33744.0,375.0,27.854137031768612,24,326.6808222116962,452.19968942405956,605.2496971993916,563.2955524670623,461.3767362783824,de Bundesliga
2025-2026,Strasbourg,34983.0,388.8,21.911822503961965,34,555.0222788564661,585.9325320988933,525.9351922704312,564.8125170805324,555.6300010752635,fr Ligue 1
2025-2026,Stuttgart,33839.0,375.9,25.87970684712905,25,624.1176069088493,603.9961992294254,623.0283570905518,592.7551389607454,617.0473877429422,de Bundesliga
2025-2026,Sunderland,37622.0,418.1000000000001,25.631118693776262,28,325.9347484371647,478.9455920178437,626.6319353518699,546.3328948418599,477.1707586022928,eng Premier League
2025-2026,Torino,39371.0,437.6,27.671080033231792,30,354.7845998095884,442.69426939692335,550.7607996955844,527.9068206281078,449.41322296736536,it Serie A
2025-2026,Tottenham,37035.0,411.50000000000006,25.76720173535792,30,403.9196093741954,470.67949697084043,635.0464780577644,616.1249917323863,503.2151948009334,eng Premier League
2025-2026,Toulouse,32315.0,359.0,25.19607922017639,24,455.2718169293339,537.7793680215258,582.2417657065738,595.8431828758706,525.0976502191445,fr Ligue 1
2025-2026,Udinese,37540.0,417.09999999999997,27.563740468299518,29,398.2242099224739,370.89128268592265,616.9519989920508,548.855229363129,462.0224972001491,it Serie A
2025-2026,Union Berlin,33741.0,374.90000000000003,27.799433696583815,26,384.2748353057041,416.899421745948,644.7013842098756,564.3197746917599,481.95854708717593,de Bundesliga
2025-2026,Valencia,37882.0,420.80000000000007,28.48795424975037,27,379.27875193507566,540.0133873260519,602.604495420092,552.8501939808299,507.29887822707315,es La Liga
2025-2026,Villarreal,37527.0,417.1,26.65942121672396,31,528.2855176158052,549.2399137296163,648.0209892171777,552.1701206171747,575.182140187533,es La Liga
2025-2026,Werder Bremen,33637.0,373.5,25.962662224337613,28,390.38150562489176,559.5963342096838,629.2099072291029,594.0483221733765,526.3959156878929,de Bundesliga
2025-2026,West Ham,37554.0,417.2,26.633864008332093,30,403.6270612037374,499.9976131440167,623.6520126266205,570.7012663254668,509.09222899145817,eng Premier League
2025-2026,Wolfsburg,34211.0,380.3,25.73019568986872,30,444.0408536836099,651.5222840988588,597.4081755764514,551.2274500014669,564.32377111964,de Bundesliga
2025-2026,Wolves,36276.0,403.09999999999997,27.05764659695207,30,275.72804858871393,403.1125139636544,603.3696107560626,566.6498899613064,427.4033911028103,eng Premier League
2026-2027,1. FC Kaiserslautern,1998.0,22.3,30.339344262295082,17,,,,,,de 2. Bundesliga
2026-2027,1. FC Magdeburg,1931.0,21.3,28.0532667179093,18,,,,,,de 2. Bundesliga
2026-2027,ADO Den Haag,1983.0,22.0,20.85360824742268,19,,,,,,nl Eredivisie
2026-2027,AFC Ajax,1990.0,22.1,31.271819038642793,17,,,,,,nl Eredivisie
2026-2027,AZ Alkmaar,1984.0,22.0,26.86333333333333,18,,,,,,nl Eredivisie
2026-2027,Aalesunds FK,16111.0,178.89999999999995,26.1,23,497.97366907019716,616.1489457658049,641.2190788920581,570.4855300444983,585.1138979093533,no Eliteserien
2026-2027,Aberdeen,1994.0,22.199999999999996,31.517991631799163,19,,,,,,sco Premiership
2026-2027,Abha,990.0,11.0,31.9556338028169,16,,,,,,sa Pro League
2026-2027,Académico Viseu FC,1980.0,22.0,,17,,,,,,pt Primeira Liga
2026-2027,Al Diriyah,990.0,11.0,32.488245033112584,16,,,,,,sa Pro League
2026-2027,Al Faisaly,990.0,11.0,32.82374100719424,16,,,,,,sa Pro League
2026-2027,Al-Ahli,990.0,11.0,27.220489977728285,16,,,,,,sa Pro League
2026-2027,Al-Ettifaq,1003.0,11.2,31.731266846361184,16,,,,,,sa Pro League
2026-2027,Al-Fateh,990.0,11.0,28.946511627906975,16,,,,,,sa Pro League
2026-2027,Al-Fayha,1990.0,21.999999999999996,30.749238578680202,17,,,,,,sa Pro League
2026-2027,Al-Hazem,990.0,11.0,27.800000000000004,16,,,,,,sa Pro League
2026-2027,Al-Hilal,2007.0,22.300000000000004,32.29828767123288,19,,,,,,sa Pro League
2026-2027,Al-Ittihad,958.0,10.6,28.692933947772655,16,,,,,,sa Pro League
2026-2027,Al-Khaleej,990.0,11.0,31.848329621380845,16,,,,,,sa Pro League
2026-2027,Al-Kholood,999.0,11.1,25.15,14,,,,,,sa Pro League
2026-2027,Al-Nassr,990.0,11.0,30.783292978208234,16,,,,,,sa Pro League
2026-2027,Al-Qadsiah,990.0,11.0,30.733055555555556,16,,,,,,sa Pro League
2026-2027,Al-Riyadh,906.0,10.1,32.25,14,,,,,,sa Pro League
2026-2027,Al-Shabab,1018.0,11.1,30.51864406779661,16,,,,,,sa Pro League
2026-2027,Al-Taawoun,990.0,11.0,27.800000000000004,16,,,,,,sa Pro League
2026-2027,Alanyaspor,990.0,11.0,29.601204819277108,16,,,,,,tr Süper Lig
2026-2027,Alavés,990.0,11.0,28.4299667036626,16,,,,,,es La Liga
2026-2027,Amed Sportif Faaliyetler,990.0,11.0,28.940782122905027,16,,,,,,tr Süper Lig
2026-2027,Arminia,1980.0,21.999999999999996,26.92271714922049,17,,,,,,de 2. Bundesliga
2026-2027,Athletico,23233.0,258.0,35.946826171875,32,439.93524441341816,450.94540159298475,555.8617628811077,475.6417587425155,482.24746962917015,br Série A
2026-2027,Atlanta United,19242.0,213.79999999999998,31.665334699453553,27,553.4472119753366,470.56619817460535,652.762086432543,571.0854992125547,558.925165527495,us MLS
2026-2027,Atlético Mineiro,20905.0,232.3,31.087590999338186,27,499.2861937881702,466.7448037078707,577.6850096513028,487.46421880746163,514.5720023824479,br Série A
2026-2027,Austin FC,19400.0,215.49999999999997,30.02447898269163,25,409.92552008655343,480.0197726310202,521.8741195286066,459.5830721110602,470.60647074872674,us MLS
2026-2027,BSC Young Boys,2954.0,32.800000000000004,28.188563259471053,19,,,,,,ch Super League
2026-2027,Bahia,22788.0,253.39999999999998,30.442385444743934,29,294.25665920886286,563.3842956036982,582.614483099785,572.9334040387972,480.0851459707821,br Série A
2026-2027,Basel,2970.0,32.9,27.95740072202166,21,,,,,,ch Super League
2026-2027,Başakşehir FK,990.0,11.0,28.808193277310927,16,,,,,,tr Süper Lig
2026-2027,Benfica,1980.0,21.9,27.071823204419893,17,,,,,,pt Primeira Liga
2026-2027,Beşiktaş JK,990.0,11.0,27.174712643678163,16,,,,,,tr Süper Lig
2026-2027,Birmingham City,1000.0,11.2,27.098878504672896,15,,,,,,eng Championship
2026-2027,Blackburn Rovers,990.0,11.0,31.5146017699115,16,,,,,,eng Championship
2026-2027,Bochum,1980.0,21.9,30.220092024539877,17,,,,,,de 2. Bundesliga
2026-2027,Bodø/Glimt,16925.0,188.0,30.146503067484662,24,653.2094063662129,766.0855031581597,560.3532934039202,602.1914518155817,659.8827343094309,no Eliteserien
2026-2027,Bolton Wanderers,1000.0,11.0,27.685,16,,,,,,eng Championship
2026-2027,Botafogo,20240.0,224.79999999999998,31.744638949671778,36,426.36250906575265,519.3173050367686,592.0741126345324,539.7254513417996,512.5846422456846,br Série A
2026-2027,Bristol City,936.0,10.399999999999999,23.3734693877551,16,,,,,,eng Championship
2026-2027,Burnley,990.0,11.0,26.645295404814,16,,,,,,eng Championship
2026-2027,CD Nacional,1986.0,22.1,23.233962264150943,16,,,,,,pt Primeira Liga
2026-2027,CF Estrela Amadora,1987.0,22.1,25.392138364779875,19,,,,,,pt Primeira Liga
2026-2027,CF Montréal,20258.0,225.19999999999996,28.253318019397653,28,578.0418944522871,546.2699131046905,617.7157273859553,555.3418144391974,580.6758449809777,us MLS
2026-2027,CS Marítimo,2010.0,22.400000000000002,25.114168937329705,17,,,,,,pt Primeira Liga
2026-2027,Cardiff City,990.0,11.0,28.75,16,,,,,,eng Championship
2026-2027,Casa Pia,1982.0,22.1,27.506249999999998,16,,,,,,pt Primeira Liga
2026-2027,Celtic,1988.0,22.0,27.0671669793621,16,,,,,,sco Premiership
2026-2027,Cercle Brugge,1984.0,21.999999999999996,22.022685185185182,17,,,,,,be Pro League
2026-2027,Chapecoense,21235.0,236.0,37.6,41,274.76976101987503,442.13555350155934,595.3486271417438,512.9064309302449,437.4179805543927,br Série A
2026-2027,Charlotte FC,19878.0,220.7,33.25615328820116,23,454.099774639281,620.9682192709304,523.004802681314,467.2594673486986,532.6909321971751,us MLS
2026-2027,Charlton Athletic,1008.0,11.2,30.243786982248526,16,,,,,,eng Championship
2026-2027,Chicago Fire,18937.0,210.49999999999997,32.72261904761905,25,584.4020106913379,513.7189040571345,575.2275746136658,556.332095407206,557.7828297873793,us MLS
2026-2027,Club Brugge KV,2008.0,22.099999999999998,25.60849162011173,19,,,,,,be Pro League
2026-2027,Colorado Rapids,19999.0,222.1,26.824211130235224,27,527.6321044409666,546.2426531549802,594.0797117411909,538.8332908126132,555.9848231123792,us MLS
2026-2027,Columbus Crew,19877.0,220.6,31.69503355704698,27,423.2593792321871,661.7364662944805,569.0852626299062,580.1132884229673,551.3603693855246,us MLS
2026-2027,Corinthians,22743.0,252.70000000000002,34.25864779874214,29,349.6324348745974,491.92319979283815,605.6234924971276,530.0896400559685,482.3930423881877,br Série A
2026-2027,Coritiba,22252.0,247.39999999999998,27.5,32,330.2350762598903,469.36191219155666,549.676565258158,470.4977367876186,449.75785123653503,br Série A
2026-2027,Cruzeiro,22086.0,245.29999999999998,29.573399734395753,35,470.363551780203,529.5990327035552,592.6989567122517,534.7253105717288,530.88718039867,br Série A
2026-2027,DC United,19926.0,221.4,29.199999999999996,23,503.55944783701085,511.4320240961353,642.5660431056168,566.1246383119301,552.5191716795877,us MLS
2026-2027,Darmstadt 98,1973.0,21.999999999999996,29.153695042095414,19,,,,,,de 2. Bundesliga
2026-2027,Derby County,1026.0,11.4,27.882505910165484,16,,,,,,eng Championship
